Tran ID,Tran Date,Status,Filer/Committee,Contributor/Payee,Sub Type,Amount,committee_id
2265144,06/02/2016,Original,Oregon Health Care Association PAC,124100 DORIAN PLACE ASSISTED LIVING FACILITY,Cash Contribution,40.5,275
2265147,06/02/2016,Original,Oregon Health Care Association PAC,219093 ROYALTON PLACE MEMORY CARE,Cash Contribution,25.2,275
2265148,06/02/2016,Original,Oregon Health Care Association PAC,119091 COURTYARD FOUNTAINS ASSISTED LIVING COMMUNITY,Cash Contribution,39.6,275
2265149,06/02/2016,Original,Oregon Health Care Association PAC,119076 REGENCY PARK ASSISTED LIVING,Cash Contribution,93.6,275
2265150,06/02/2016,Original,Oregon Health Care Association PAC,219092 REGENCY PARK ALZHEIMER'S CARE,Cash Contribution,44.1,275
2265152,06/02/2016,Original,Oregon Health Care Association PAC,"110261 BRIDGE ASSISTED LIVING, THE",Cash Contribution,56.7,275
2265155,06/02/2016,Original,Oregon Health Care Association PAC,112134 CANFIELD PLACE RETIREMENT COMMUNITY,Cash Contribution,79.2,275
2265157,06/02/2016,Original,Oregon Health Care Association PAC,114459 MARKHAM HOUSE RETIREMENT COMMUNITY,Cash Contribution,48.6,275
2265307,06/02/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,93.2,275
2262242,05/26/2016,Original,Oregon Health Care Association PAC,110362 SUN TERRACE HERMISTON,Cash Contribution,72.0,275
2262243,05/26/2016,Original,Oregon Health Care Association PAC,110299 NORTHRIDGE CENTER,Cash Contribution,49.5,275
2262245,05/26/2016,Original,Oregon Health Care Association PAC,"219026 LAUREL PINES, INC.",Cash Contribution,50.4,275
2262246,05/26/2016,Original,Oregon Health Care Association PAC,219090 EMERALD GARDENS OF WOODBURN,Cash Contribution,53.1,275
2262248,05/26/2016,Original,Oregon Health Care Association PAC,210119 FARMINGTON SQUARE - MEDFORD,Cash Contribution,72.9,275
2262249,05/26/2016,Original,Oregon Health Care Association PAC,210703 FARMINGTON SQUARE - GRESHAM,Cash Contribution,68.4,275
2262251,05/26/2016,Original,Oregon Health Care Association PAC,210102 FARMINGTON SQUARE - BEAVERTON,Cash Contribution,63.0,275
2262252,05/26/2016,Original,Oregon Health Care Association PAC,210104 FARMINGTON SQUARE - SALEM,Cash Contribution,109.8,275
2262253,05/26/2016,Original,Oregon Health Care Association PAC,319010 GATEWAY CARE & RETIREMENT CENTER,Cash Contribution,70.8,275
2262254,05/26/2016,Original,Oregon Health Care Association PAC,"110663 ORCHARDS ASSISTED LIVING, THE",Cash Contribution,54.9,275
2262255,05/26/2016,Original,Oregon Health Care Association PAC,118524 PIONEER VILLAGE,Cash Contribution,45.9,275
2262236,05/25/2016,Original,Oregon Health Care Association PAC,117238 FIRCREST,Cash Contribution,26.1,275
2262238,05/25/2016,Original,Oregon Health Care Association PAC,211003 FIRCREST,Cash Contribution,46.8,275
2262241,05/25/2016,Original,Oregon Health Care Association PAC,110362 SUN TERRACE HERMISTON,Cash Contribution,72.0,275
2262271,05/25/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,50.0,275
2259214,05/24/2016,Original,Oregon Health Care Association PAC,311809 NEHALEM VALLEY CARE CENTER,Cash Contribution,60.0,275
2259215,05/24/2016,Original,Oregon Health Care Association PAC,115039 MARQUIS VINTAGE SUITES AT WILSONVILLE,Cash Contribution,54.0,275
2259216,05/24/2016,Original,Oregon Health Care Association PAC,312053 MARQUIS CARE AT WILSONVILLE,Cash Contribution,60.0,275
2259217,05/24/2016,Original,Oregon Health Care Association PAC,119057 FLAGSTONE RETIREMENT & ASSISTED LIVING,Cash Contribution,45.0,275
2259218,05/24/2016,Original,Oregon Health Care Association PAC,313009 VILLAGE HEALTH CARE,Cash Contribution,102.0,275
2259220,05/24/2016,Original,Oregon Health Care Association PAC,219119 FERN GARDENS MEMORY CARE,Cash Contribution,75.6,275
2259221,05/24/2016,Original,Oregon Health Care Association PAC,117229 PRAIRIE HOUSE,Cash Contribution,38.7,275
2259224,05/24/2016,Original,Oregon Health Care Association PAC,118878 BAYBERRY COMMONS ASSISTED LIVING,Cash Contribution,43.2,275
2259227,05/24/2016,Original,Oregon Health Care Association PAC,110259 ALPINE HOUSE ASSISTED LIVING,Cash Contribution,27.0,275
2259228,05/24/2016,Original,Oregon Health Care Association PAC,210038 EMERSON HOUSE,Cash Contribution,49.5,275
2259229,05/24/2016,Original,Oregon Health Care Association PAC,219060 SETTLERS PARK MEMORY CARE,Cash Contribution,27.0,275
2259230,05/24/2016,Original,Oregon Health Care Association PAC,119063 SETTLERS PARK ASSISTED LIVING COMMUNITY,Cash Contribution,39.6,275
2259231,05/24/2016,Original,Oregon Health Care Association PAC,219027 MT. BACHELOR MEMORY CARE,Cash Contribution,50.4,275
2259233,05/24/2016,Original,Oregon Health Care Association PAC,310818 MARQUIS CARE AT NEWBERG,Cash Contribution,80.4,275
2259234,05/24/2016,Original,Oregon Health Care Association PAC,210163 CEDAR CREST ALZ SPECIAL CARE,Cash Contribution,50.4,275
2259244,05/24/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,199.4,275
2258824,05/23/2016,Original,Oregon Health Care Association PAC,219106 REVERE COURT OF PORTLAND,Cash Contribution,36.0,275
2258829,05/23/2016,Original,Oregon Health Care Association PAC,219029 HAWTHORNE HOUSE MEMORY CARE,Cash Contribution,19.8,275
2258830,05/23/2016,Original,Oregon Health Care Association PAC,210053 GOOD NEIGHBOR CARE EUGENE,Cash Contribution,71.1,275
2258832,05/23/2016,Original,Oregon Health Care Association PAC,310011 TOWN CENTER VILLAGE REHAB,Cash Contribution,61.2,275
2258833,05/23/2016,Original,Oregon Health Care Association PAC,"110012 FOUNTAINS AT TOWN CENTER VILLAGE, THE",Cash Contribution,69.3,275
2258821,05/21/2016,Original,Oregon Health Care Association PAC,119030 ALDERWOOD ASSISTED LIVING,Cash Contribution,54.0,275
2258872,05/21/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,14.4,275
2258810,05/20/2016,Original,Oregon Health Care Association PAC,219110 WATERHOUSE RIDGE MEMORY CARE,Cash Contribution,61.2,275
2258812,05/20/2016,Original,Oregon Health Care Association PAC,218616 BRIDGECREEK MEMORY CARE COMMUNITY,Cash Contribution,25.2,275
2258813,05/20/2016,Original,Oregon Health Care Association PAC,"118611 AMBER ASSISTED LIVING, THE",Cash Contribution,28.8,275
2258814,05/20/2016,Original,Oregon Health Care Association PAC,211487 SOUTHTOWN LIVING CENTER,Cash Contribution,58.5,275
2258815,05/20/2016,Original,Oregon Health Care Association PAC,211487 SOUTHTOWN LIVING CENTER,Cash Contribution,58.5,275
2258817,05/20/2016,Original,Oregon Health Care Association PAC,119064 WILDFLOWER LODGE ASSISTED LIVING,Cash Contribution,39.6,275
2258819,05/20/2016,Original,Oregon Health Care Association PAC,219061 WILDFLOWER LODGE MEMORY CARE,Cash Contribution,27.0,275
2258820,05/20/2016,Original,Oregon Health Care Association PAC,310605 VILLAGE MANOR,Cash Contribution,72.0,275
2258870,05/20/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,50.0,275
2257041,05/19/2016,Original,Oregon Health Care Association PAC,"213079 WOODS AT WILLOWCREEK, THE",Cash Contribution,76.5,275
2257045,05/19/2016,Original,Oregon Health Care Association PAC,310225 GRACELEN TERRACE LONG TERM CARE FACILITY,Cash Contribution,96.0,275
2257047,05/19/2016,Original,Oregon Health Care Association PAC,219051 MCLOUGHLIN MEMORY CARE,Cash Contribution,45.0,275
2257048,05/19/2016,Original,Oregon Health Care Association PAC,110898 STONEYBROOK ASSISTED LIVING,Cash Contribution,76.5,275
2256856,05/18/2016,Original,Oregon Health Care Association PAC,310520 MARQUIS CARE AT SILVER GARDENS,Cash Contribution,62.4,275
2256857,05/18/2016,Original,Oregon Health Care Association PAC,119047 PACIFIC VIEW AT HERITAGE PLACE - ALF,Cash Contribution,61.2,275
2256858,05/18/2016,Original,Oregon Health Care Association PAC,219045 PACIFIC VIEW AT HERITAGE PLACE,Cash Contribution,27.0,275
2256859,05/18/2016,Original,Oregon Health Care Association PAC,310410 OCHOCO CARE CENTER,Cash Contribution,75.6,275
2256860,05/18/2016,Original,Oregon Health Care Association PAC,314076 LAUREL HILL NURSING AND REHABILITATION,Cash Contribution,52.8,275
2256861,05/18/2016,Original,Oregon Health Care Association PAC,310090 PILOT BUTTE REHABILITATION CENTER,Cash Contribution,120.0,275
2256862,05/18/2016,Original,Oregon Health Care Association PAC,310465 REDMOND HEALTH CARE CENTER,Cash Contribution,88.8,275
2256863,05/18/2016,Original,Oregon Health Care Association PAC,310465 REDMOND HEALTH CARE CENTER,Cash Contribution,88.8,275
2256865,05/18/2016,Original,Oregon Health Care Association PAC,318537 REGENCY ALBANY,Cash Contribution,88.8,275
2256866,05/18/2016,Original,Oregon Health Care Association PAC,318537 REGENCY ALBANY,Cash Contribution,88.8,275
2256867,05/18/2016,Original,Oregon Health Care Association PAC,318536 REGENCY FLORENCE,Cash Contribution,86.4,275
2256868,05/18/2016,Original,Oregon Health Care Association PAC,318536 REGENCY FLORENCE,Cash Contribution,86.4,275
2256870,05/18/2016,Original,Oregon Health Care Association PAC,314077 FAIRVIEW TRANSITIONAL HEALTH CENTER,Cash Contribution,122.4,275
2256871,05/18/2016,Original,Oregon Health Care Association PAC,310410 OCHOCO CARE CENTER,Cash Contribution,75.6,275
2256873,05/18/2016,Original,Oregon Health Care Association PAC,"110328 HEIGHTS ASSISTED LIVING CENTER, THE",Cash Contribution,40.5,275
2256874,05/18/2016,Original,Oregon Health Care Association PAC,"110328 HEIGHTS ASSISTED LIVING CENTER, THE",Cash Contribution,40.5,275
2256876,05/18/2016,Original,Oregon Health Care Association PAC,110856 RIDGEVIEW ASSISTED LIVING CENTER,Cash Contribution,45.9,275
2256877,05/18/2016,Original,Oregon Health Care Association PAC,219098 ADVOCATE CARE,Cash Contribution,28.8,275
2256879,05/18/2016,Original,Oregon Health Care Association PAC,112164 MARQUIS VINTAGE SUITES AT PIEDMONT,Cash Contribution,72.0,275
2256880,05/18/2016,Original,Oregon Health Care Association PAC,311420 MARQUIS CARE AT PIEDMONT,Cash Contribution,108.0,275
2256881,05/18/2016,Original,Oregon Health Care Association PAC,110364 CORNELL ESTATES RETIREMENT AND ASSISTED L,Cash Contribution,53.1,275
2256882,05/18/2016,Original,Oregon Health Care Association PAC,218613 PACIFIC GARDENS ALZHEIMER'S SPECIAL CARE,Cash Contribution,54.0,275
2256884,05/18/2016,Original,Oregon Health Care Association PAC,210229 BROOKSTONE ALZEHIMERS SPECIAL CARE CENTER,Cash Contribution,51.3,275
2256885,05/18/2016,Original,Oregon Health Care Association PAC,219067 THE SPRINGS AT ANNA MARIA,Cash Contribution,34.2,275
2256887,05/18/2016,Original,Oregon Health Care Association PAC,117004 THE SPRINGS AT MILL CREEK,Cash Contribution,53.1,275
2256888,05/18/2016,Original,Oregon Health Care Association PAC,219043 FOOTSTEPS AT MILL CREEK,Cash Contribution,22.5,275
2256889,05/18/2016,Original,Oregon Health Care Association PAC,110524 MARQUIS VINTAGE SUITES AT FOREST GROVE,Cash Contribution,52.2,275
2256890,05/18/2016,Original,Oregon Health Care Association PAC,219071 CONIFER HOUSE,Cash Contribution,45.9,275
2256891,05/18/2016,Original,Oregon Health Care Association PAC,"119040 TERRACE AT LAURELHURST VILLAGE, THE",Cash Contribution,57.6,275
2256893,05/18/2016,Original,Oregon Health Care Association PAC,219084 WINDSONG AT EOLA HILLS,Cash Contribution,57.6,275
2256894,05/18/2016,Original,Oregon Health Care Association PAC,222146 GATEWAY GARDENS,Cash Contribution,81.0,275
2256897,05/18/2016,Original,Oregon Health Care Association PAC,220577 GATEWAY LIVING,Cash Contribution,117.0,275
2256900,05/18/2016,Original,Oregon Health Care Association PAC,310716 MARQUIS CARE AT MT. TABOR,Cash Contribution,174.0,275
2256901,05/18/2016,Original,Oregon Health Care Association PAC,310085 MARQUIS CARE AT CENTENNIAL,Cash Contribution,127.2,275
2256904,05/18/2016,Original,Oregon Health Care Association PAC,119085 MIDDLEFIELD OAKS ASSISTED LIVING COMMUNITY,Cash Contribution,55.8,275
2256905,05/18/2016,Original,Oregon Health Care Association PAC,123053 REDWOOD TERRACE,Cash Contribution,40.5,275
2256906,05/18/2016,Original,Oregon Health Care Association PAC,"220208 TAFT HOME, THE",Cash Contribution,72.0,275
2256907,05/18/2016,Original,Oregon Health Care Association PAC,219093 ROYALTON PLACE MEMORY CARE,Cash Contribution,25.2,275
2256908,05/18/2016,Original,Oregon Health Care Association PAC,315622 FERNHILL ESTATES,Cash Contribution,75.6,275
2256909,05/18/2016,Original,Oregon Health Care Association PAC,115642 HAWTHORNE GARDENS SENIOR LIVING,Cash Contribution,45.9,275
2256911,05/18/2016,Original,Oregon Health Care Association PAC,219088 RIVER GROVE MEMORY CARE,Cash Contribution,54.0,275
2256912,05/18/2016,Original,Oregon Health Care Association PAC,219088 RIVER GROVE MEMORY CARE,Cash Contribution,54.0,275
2256913,05/18/2016,Original,Oregon Health Care Association PAC,219088 RIVER GROVE MEMORY CARE,Cash Contribution,54.0,275
2256914,05/18/2016,Original,Oregon Health Care Association PAC,110118 HARVEST HOMES,Cash Contribution,37.8,275
2256915,05/18/2016,Original,Oregon Health Care Association PAC,315624 PACIFIC GARDENS ESTATES,Cash Contribution,134.4,275
2256916,05/18/2016,Original,Oregon Health Care Association PAC,315623 SHERIDAN CARE CENTER,Cash Contribution,55.2,275
2256923,05/18/2016,Original,Oregon Health Care Association PAC,210744 MONTEREY COURT ALZHEIMERS CARE,Cash Contribution,43.2,275
2256925,05/18/2016,Original,Oregon Health Care Association PAC,219107 SKYLARK ENHANCED CARE,Cash Contribution,28.8,275
2256928,05/18/2016,Original,Oregon Health Care Association PAC,119087 SKYLARK ASSISTED LIVING,Cash Contribution,67.5,275
2256936,05/18/2016,Original,Oregon Health Care Association PAC,317109 ROYALE GARDENS HEALTH & REHAB CENTER,Cash Contribution,229.2,275
2256938,05/18/2016,Original,Oregon Health Care Association PAC,310265 HILLSIDE HEIGHTS REHABILITATION CENTER,Cash Contribution,99.6,275
2256939,05/18/2016,Original,Oregon Health Care Association PAC,310245 GREEN VALLEY REHABILITATION HEALTH CENTER,Cash Contribution,132.0,275
2256940,05/18/2016,Original,Oregon Health Care Association PAC,310525 SOUTH HILLS REHABILITATION CENTER,Cash Contribution,132.0,275
2256941,05/18/2016,Original,Oregon Health Care Association PAC,310597 HEARTHSTONE MANOR,Cash Contribution,181.2,275
2256942,05/18/2016,Original,Oregon Health Care Association PAC,310260 HIGHLAND HOUSE NURSING  AND  REHABILITATION,Cash Contribution,208.8,275
2256943,05/18/2016,Original,Oregon Health Care Association PAC,310496 ROSE HAVEN NURSING CENTER,Cash Contribution,231.6,275
2256944,05/18/2016,Original,Oregon Health Care Association PAC,311435 FRENCH PRAIRIE NURSING AND REHAB CENTER,Cash Contribution,96.0,275
2256945,05/18/2016,Original,Oregon Health Care Association PAC,310130 CORVALLIS MANOR NURSING & REHAB CENTER,Cash Contribution,162.0,275
2256946,05/18/2016,Original,Oregon Health Care Association PAC,210294 AVAMERE COURT AT KEIZER,Cash Contribution,56.7,275
2256947,05/18/2016,Original,Oregon Health Care Association PAC,110061 AVAMERE AT HILLSBORO,Cash Contribution,58.5,275
2256949,05/18/2016,Original,Oregon Health Care Association PAC,110608 AVAMERE AT SHERWOOD,Cash Contribution,49.5,275
2256951,05/18/2016,Original,Oregon Health Care Association PAC,110610 AVAMERE AT SANDY,Cash Contribution,49.5,275
2256952,05/18/2016,Original,Oregon Health Care Association PAC,110630 AVAMERE AT NEWBERG,Cash Contribution,48.6,275
2256953,05/18/2016,Original,Oregon Health Care Association PAC,110723 AVAMERE AT ST HELENS,Cash Contribution,46.8,275
2256954,05/18/2016,Original,Oregon Health Care Association PAC,112175 AVAMERE AT BETHANY,Cash Contribution,63.9,275
2256969,05/18/2016,Original,Oregon Health Care Association PAC,114801 SUZANNE ELISE ASSISTED LIVING FACILITY,Cash Contribution,71.1,275
2256970,05/18/2016,Original,Oregon Health Care Association PAC,116324 AVAMERE AT WATERFORD,Cash Contribution,61.2,275
2256972,05/18/2016,Original,Oregon Health Care Association PAC,119086 Avamere at Seaside,Cash Contribution,36.9,275
2256973,05/18/2016,Original,Oregon Health Care Association PAC,210094 AVAMERE AT SANDY,Cash Contribution,21.6,275
2256978,05/18/2016,Original,Oregon Health Care Association PAC,210632 AVAMERE AT SHERWOOD,Cash Contribution,21.6,275
2256981,05/18/2016,Original,Oregon Health Care Association PAC,210724 AVAMERE AT ST HELENS,Cash Contribution,25.2,275
2256983,05/18/2016,Original,Oregon Health Care Association PAC,212174 AVAMERE AT BETHANY,Cash Contribution,23.4,275
2256986,05/18/2016,Original,Oregon Health Care Association PAC,213032 AVAMERE AT HILLSBORO,Cash Contribution,21.6,275
2256989,05/18/2016,Original,Oregon Health Care Association PAC,"218528 PEARL AT KRUSEWAY, THE",Cash Contribution,27.9,275
2256991,05/18/2016,Original,Oregon Health Care Association PAC,219077 ARBOR AT AVAMERE COURT,Cash Contribution,43.2,275
2256993,05/18/2016,Original,Oregon Health Care Association PAC,219099 Avamere at Seaside RCF,Cash Contribution,36.0,275
2256995,05/18/2016,Original,Oregon Health Care Association PAC,310190 AVAMERE REHABILITATION OF CLACKAMAS,Cash Contribution,104.4,275
2256996,05/18/2016,Original,Oregon Health Care Association PAC,310235 AVAMERE REHABILITATION OF JUNCTION CITY,Cash Contribution,86.4,275
2256997,05/18/2016,Original,Oregon Health Care Association PAC,310285 AVAMERE COURT AT KEIZER,Cash Contribution,82.8,275
2256998,05/18/2016,Original,Oregon Health Care Association PAC,310290 AVAMERE REHABILITATION OF KING CITY,Cash Contribution,177.6,275
2257000,05/18/2016,Original,Oregon Health Care Association PAC,310322 AVAMERE REHABILITATION OF BEAVERTON,Cash Contribution,124.8,275
2257002,05/18/2016,Original,Oregon Health Care Association PAC,310380 AVAMERE REHABILITATION OF OREGON CITY,Cash Contribution,133.2,275
2257003,05/18/2016,Original,Oregon Health Care Association PAC,310477 AVAMERE REHABILITATION OF COOS BAY,Cash Contribution,110.4,275
2257004,05/18/2016,Original,Oregon Health Care Association PAC,310478 AVAMERE REHABILITATION OF SOUTH SALEM,Cash Contribution,96.0,275
2257005,05/18/2016,Original,Oregon Health Care Association PAC,310526 AVAMERE REHABILATION OF NEWPORT,Cash Contribution,96.0,275
2257006,05/18/2016,Original,Oregon Health Care Association PAC,310527 AVAMERE REHABILITATION OF HILLSBORO,Cash Contribution,120.0,275
2257007,05/18/2016,Original,Oregon Health Care Association PAC,310528 AVAMERE REHAB OF EUGENE,Cash Contribution,147.6,275
2257027,05/18/2016,Original,Oregon Health Care Association PAC,310565 AVAMERE REHABILITATION OF SWEET HOME,Cash Contribution,57.6,275
2257034,05/18/2016,Original,Oregon Health Care Association PAC,310585 AVAMERE REHABILITATION OF LEBANON,Cash Contribution,140.4,275
2257035,05/18/2016,Original,Oregon Health Care Association PAC,316326 AVAMERE AT THREE FOUNTAINS,Cash Contribution,187.2,275
2257036,05/18/2016,Original,Oregon Health Care Association PAC,316327 AVAMERE RIVERPARK OF EUGENE,Cash Contribution,142.8,275
2257037,05/18/2016,Original,Oregon Health Care Association PAC,317233 HARMONY HOUSE NURSING HOME,Cash Contribution,52.8,275
2257038,05/18/2016,Original,Oregon Health Care Association PAC,"318529 PEARL AT KRUSE WAY, THE",Cash Contribution,54.0,275
2257040,05/18/2016,Original,Oregon Health Care Association PAC,319009 AVAMERE TRANSITIONAL CARE AT SUNNYSIDE,Cash Contribution,114.0,275
2257095,05/18/2016,Original,Oregon Health Care Association PAC,310010 CASCADE VIEW NURSING CENTER,Cash Contribution,104.4,275
2257096,05/18/2016,Original,Oregon Health Care Association PAC,310010 CASCADE VIEW NURSING CENTER,Cash Contribution,104.4,275
2257097,05/18/2016,Original,Oregon Health Care Association PAC,"110234 SUMMIT ASSISTED LIVING, THE",Cash Contribution,58.5,275
2257098,05/18/2016,Original,Oregon Health Care Association PAC,"110234 SUMMIT ASSISTED LIVING, THE",Cash Contribution,58.5,275
2257099,05/18/2016,Original,Oregon Health Care Association PAC,110414 OCHOCO VILLAGE ASSISTED LIVING,Cash Contribution,42.3,275
2257100,05/18/2016,Original,Oregon Health Care Association PAC,110414 OCHOCO VILLAGE ASSISTED LIVING,Cash Contribution,42.3,275
2257103,05/18/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,268.3,275
2256246,05/17/2016,Original,Oregon Health Care Association PAC,Senate Democratic Leadership Fund (1471),Cash Expenditure,2500.0,275
2256807,05/17/2016,Original,Oregon Health Care Association PAC,210060 MEADOWS COURTYARD,Cash Contribution,30.6,275
2256808,05/17/2016,Original,Oregon Health Care Association PAC,310818 MARQUIS CARE AT NEWBERG,Cash Contribution,80.4,275
2256810,05/17/2016,Original,Oregon Health Care Association PAC,310115 MARQUIS CARE AT VERMONT HILLS,Cash Contribution,122.4,275
2256812,05/17/2016,Original,Oregon Health Care Association PAC,312100 MARQUIS CARE AT PLUM RIDGE,Cash Contribution,139.2,275
2256815,05/17/2016,Original,Oregon Health Care Association PAC,119029 TANNER SPRINGS ASSISTED LIVING,Cash Contribution,55.8,275
2256820,05/17/2016,Original,Oregon Health Care Association PAC,"118522 GROVE ASSISTED LIVING, THE",Cash Contribution,56.7,275
2256821,05/17/2016,Original,Oregon Health Care Association PAC,"218523 GARDENS ENHANCED CARE COMMUNITY, THE",Cash Contribution,50.4,275
2256822,05/17/2016,Original,Oregon Health Care Association PAC,114459 MARKHAM HOUSE RETIREMENT COMMUNITY,Cash Contribution,48.6,275
2256823,05/17/2016,Original,Oregon Health Care Association PAC,310458 EAST CASCADE RETIREMENT COMMUNITY,Cash Contribution,288.0,275
2256828,05/17/2016,Original,Oregon Health Care Association PAC,210738 HEARTHSTONE AT MURRAY HILL,Cash Contribution,127.8,275
2256830,05/17/2016,Original,Oregon Health Care Association PAC,113050 HEARTHSTONE AT MURRAYHILL,Cash Contribution,57.6,275
2256831,05/17/2016,Original,Oregon Health Care Association PAC,219017 FOX HOLLOW RESIDENTIAL CARE COMMUNITY,Cash Contribution,48.6,275
2256835,05/17/2016,Original,Oregon Health Care Association PAC,114125 THE SPRINGS AT TANASBOURNE,Cash Contribution,63.0,275
2256837,05/17/2016,Original,Oregon Health Care Association PAC,119024 SPRUCE POINT ASSISTED LIVING,Cash Contribution,58.5,275
2256840,05/17/2016,Original,Oregon Health Care Association PAC,219016 SPRUCE POINT MEMORY CARE COMMUNITY,Cash Contribution,22.5,275
2256841,05/17/2016,Original,Oregon Health Care Association PAC,119093 THE SPRINGS AT VERANDA PARK,Cash Contribution,45.9,275
2256842,05/17/2016,Original,Oregon Health Care Association PAC,117003 THE SPRINGS AT SHERWOOD,Cash Contribution,34.2,275
2256843,05/17/2016,Original,Oregon Health Care Association PAC,319007 GRESHAM REHAB & SPECIALTY CARE,Cash Contribution,105.6,275
2256845,05/17/2016,Original,Oregon Health Care Association PAC,315608 MYRTLE POINT CARE CENTER,Cash Contribution,42.0,275
2257102,05/17/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,93.2,275
2257101,05/16/2016,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,50.0,275
2253596,05/13/2016,Original,Oregon Health Care Association PAC,210549 HOLLY RESIDENTIAL CARE CENTER,Cash Contribution,37.8,275
2253598,05/13/2016,Original,Oregon Health Care Association PAC,124100 DORIAN PLACE ASSISTED LIVING FACILITY,Cash Contribution,40.5,275
2253610,05/13/2016,Original,Oregon Health Care Association PAC,310005 WILLOWBROOK TERRACE,Cash Contribution,100.8,275
2253611,05/13/2016,Original,Oregon Health Care Association PAC,310040 FOREST GROVE REHAB AND CARE CENTER,Cash Contribution,136.8,275
2253612,05/13/2016,Original,Oregon Health Care Association PAC,310070 CASCADE TERRACE NURSING CENTER,Cash Contribution,126.0,275
2253613,05/13/2016,Original,Oregon Health Care Association PAC,310100 COAST FORK NURSING CENTER,Cash Contribution,96.0,275
2253614,05/13/2016,Original,Oregon Health Care Association PAC,310133 CRESWELL CARE CENTER,Cash Contribution,91.2,275
2253615,05/13/2016,Original,Oregon Health Care Association PAC,310215 GLISAN CARE CENTER,Cash Contribution,120.0,275
2253616,05/13/2016,Original,Oregon Health Care Association PAC,310270 HOOD RIVER CARE CENTER,Cash Contribution,157.2,275
2253617,05/13/2016,Original,Oregon Health Care Association PAC,310315 LINDA VISTA NURSING & REHAB CENTER,Cash Contribution,104.4,275
2253618,05/13/2016,Original,Oregon Health Care Association PAC,310320 TIMBERVIEW CARE CENTER,Cash Contribution,116.4,275
2253619,05/13/2016,Original,Oregon Health Care Association PAC,310365 MOLALLA MANOR CARE CENTER,Cash Contribution,110.4,275
2253621,05/13/2016,Original,Oregon Health Care Association PAC,310425 PARK FOREST CARE CENTER,Cash Contribution,66.0,275
2253622,05/13/2016,Original,Oregon Health Care Association PAC,310583 OREGON CITY HEALTH CARE CENTER,Cash Contribution,63.6,275
